member_id,segment,tier,join_date,channel,monthly_fee,status,churn_date
M101474,CapitalOneConcierge,Premium,2025-10-25,Direct,150.0,Churned,2026-01-27
M101475,CapitalOneConcierge,Standard,2025-01-04,Direct,25.0,Active,
M101476,VelocityBlack,Plus,2024-09-26,Direct,60.0,Churned,2025-08-05
M101477,CapitalOneConcierge,Standard,2024-12-28,Direct,25.0,Active,
M101478,CapitalOneConcierge,Standard,2024-10-19,Partner,25.0,Churned,2025-07-23
M101479,CapitalOneConcierge,Plus,2025-08-05,Direct,60.0,Churned,2025-12-06
M101480,VelocityBlack,Plus,2026-02-10,Direct,60.0,Active,
M101481,VelocityBlack,Standard,2024-12-02,Partner,25.0,Churned,2025-09-08
M101482,CapitalOneConcierge,Standard,2025-10-01,Direct,25.0,Active,
M101483,VelocityBlack,Standard,2025-03-17,Partner,25.0,Active,
M101484,CapitalOneConcierge,Premium,2024-10-11,Referral,150.0,Active,
M101485,VelocityBlack,Plus,2025-09-09,Referral,60.0,Active,
M101486,CapitalOneConcierge,Plus,2024-12-25,Direct,60.0,Active,
M101487,CapitalOneConcierge,Standard,2025-06-07,Direct,25.0,Active,
M101488,CapitalOneConcierge,Premium,2025-06-03,Partner,150.0,Active,
M101489,CapitalOneConcierge,Standard,2025-07-22,Partner,25.0,Churned,2025-09-22
M101490,VelocityBlack,Plus,2024-11-14,Partner,60.0,Active,
M101491,CapitalOneConcierge,Plus,2025-01-16,Direct,60.0,Churned,2025-12-04
M101492,CapitalOneConcierge,Standard,2025-10-06,Direct,25.0,Active,
M101493,CapitalOneConcierge,Standard,2026-01-19,Direct,25.0,Active,
M101494,VelocityBlack,Plus,2024-09-09,Direct,60.0,Active,
M101495,CapitalOneConcierge,Plus,2025-04-14,Direct,60.0,Active,
M101496,CapitalOneConcierge,Plus,2025-12-22,Referral,60.0,Active,
M101497,CapitalOneConcierge,Plus,2025-02-04,Direct,60.0,Active,
M101498,VelocityBlack,Plus,2025-05-02,Partner,60.0,Active,
M101499,CapitalOneConcierge,Plus,2026-01-04,Referral,60.0,Active,
M101500,CapitalOneConcierge,Plus,2026-02-08,Direct,60.0,Active,
M101501,CapitalOneConcierge,Standard,2025-08-22,Direct,25.0,Churned,2025-09-02
M101502,VelocityBlack,Standard,2025-09-12,Partner,25.0,Active,
M101503,VelocityBlack,Premium,2025-07-31,Direct,150.0,Active,
M101504,CapitalOneConcierge,Plus,2025-02-03,Direct,60.0,Active,
M101505,CapitalOneConcierge,Standard,2025-12-25,Partner,25.0,Active,
M101506,CapitalOneConcierge,Standard,2024-09-21,Partner,25.0,Active,
M101507,CapitalOneConcierge,Standard,2024-10-04,Partner,25.0,Active,
M101508,VelocityBlack,Plus,2025-07-24,Referral,60.0,Active,
M101509,CapitalOneConcierge,Plus,2025-11-29,Direct,60.0,Active,
M101510,VelocityBlack,Premium,2025-11-16,Partner,150.0,Active,
M101511,VelocityBlack,Premium,2025-09-04,Partner,150.0,Active,
M101512,CapitalOneConcierge,Plus,2025-03-25,Partner,60.0,Active,
M101513,CapitalOneConcierge,Premium,2025-03-16,Partner,150.0,Active,
M101514,CapitalOneConcierge,Standard,2025-04-20,Partner,25.0,Churned,2026-01-15
M101515,VelocityBlack,Standard,2025-01-19,Referral,25.0,Active,
M101516,VelocityBlack,Plus,2025-04-17,Direct,60.0,Churned,2025-09-03
M101517,CapitalOneConcierge,Plus,2024-10-29,Partner,60.0,Churned,2025-11-03
M101518,VelocityBlack,Standard,2025-02-22,Direct,25.0,Active,
M101519,VelocityBlack,Standard,2026-01-24,Partner,25.0,Active,
M101520,VelocityBlack,Standard,2025-09-19,Partner,25.0,Churned,2025-09-29
M101521,CapitalOneConcierge,Standard,2024-11-18,Partner,25.0,Active,
M101522,CapitalOneConcierge,Standard,2025-02-04,Direct,25.0,Active,
M101523,CapitalOneConcierge,Plus,2025-01-21,Direct,60.0,Active,
M101524,CapitalOneConcierge,Plus,2025-02-02,Direct,60.0,Active,
M101525,VelocityBlack,Premium,2025-09-11,Direct,150.0,Active,
M101526,VelocityBlack,Plus,2025-12-30,Direct,60.0,Active,
M101527,CapitalOneConcierge,Standard,2025-09-21,Referral,25.0,Active,
M101528,VelocityBlack,Plus,2025-05-24,Direct,60.0,Active,
M101529,VelocityBlack,Standard,2024-11-28,Referral,25.0,Active,
M101530,VelocityBlack,Premium,2024-11-19,Direct,150.0,Active,
M101531,VelocityBlack,Standard,2025-11-16,Partner,25.0,Active,
M101532,CapitalOneConcierge,Standard,2025-09-03,Partner,25.0,Active,
M101533,CapitalOneConcierge,Standard,2025-06-05,Partner,25.0,Active,
M101534,VelocityBlack,Plus,2025-07-11,Partner,60.0,Active,
M101535,CapitalOneConcierge,Standard,2025-12-05,Partner,25.0,Churned,2026-02-09
M101536,CapitalOneConcierge,Standard,2025-11-16,Referral,25.0,Active,
M101537,CapitalOneConcierge,Standard,2024-10-20,Partner,25.0,Active,
M101538,CapitalOneConcierge,Standard,2025-04-04,Direct,25.0,Active,
M101539,VelocityBlack,Plus,2024-09-26,Direct,60.0,Active,
M101540,CapitalOneConcierge,Plus,2025-03-29,Partner,60.0,Active,
M101541,VelocityBlack,Premium,2025-08-12,Direct,150.0,Active,
M101542,VelocityBlack,Standard,2024-12-24,Direct,25.0,Active,
M101543,VelocityBlack,Standard,2024-11-23,Partner,25.0,Churned,2025-08-17
M101544,CapitalOneConcierge,Standard,2025-05-26,Direct,25.0,Active,
M101545,VelocityBlack,Plus,2025-06-13,Partner,60.0,Active,
M101546,VelocityBlack,Premium,2025-09-23,Partner,150.0,Active,
M101547,CapitalOneConcierge,Standard,2024-09-10,Partner,25.0,Active,
M101548,VelocityBlack,Premium,2025-01-14,Partner,150.0,Active,
M101549,VelocityBlack,Plus,2025-10-29,Referral,60.0,Active,
M101550,VelocityBlack,Standard,2025-09-06,Partner,25.0,Active,
M101551,VelocityBlack,Standard,2026-01-01,Referral,25.0,Active,
M101552,VelocityBlack,Standard,2025-11-16,Direct,25.0,Churned,2026-01-19
M101553,VelocityBlack,Standard,2025-11-29,Partner,25.0,Active,
M101554,VelocityBlack,Plus,2025-06-05,Partner,60.0,Active,
M101555,CapitalOneConcierge,Standard,2026-02-02,Direct,25.0,Active,
M101556,CapitalOneConcierge,Standard,2025-04-15,Direct,25.0,Active,
M101557,CapitalOneConcierge,Plus,2026-01-03,Partner,60.0,Churned,2026-01-24
M101558,CapitalOneConcierge,Standard,2025-04-02,Direct,25.0,Active,
M101559,CapitalOneConcierge,Standard,2025-04-30,Referral,25.0,Active,
M101560,CapitalOneConcierge,Premium,2025-09-08,Direct,150.0,Active,
M101561,CapitalOneConcierge,Premium,2025-04-06,Direct,150.0,Active,
M101562,CapitalOneConcierge,Standard,2024-11-21,Partner,25.0,Active,
M101563,CapitalOneConcierge,Standard,2025-12-30,Direct,25.0,Active,
M101564,CapitalOneConcierge,Plus,2025-05-05,Direct,60.0,Churned,2025-10-19
M101565,CapitalOneConcierge,Plus,2026-01-16,Partner,60.0,Active,
M101566,VelocityBlack,Plus,2025-04-06,Direct,60.0,Active,
M101567,VelocityBlack,Plus,2026-02-10,Direct,60.0,Active,
M101568,CapitalOneConcierge,Standard,2025-07-25,Partner,25.0,Active,
M101569,CapitalOneConcierge,Standard,2025-10-22,Partner,25.0,Active,
M101570,VelocityBlack,Premium,2025-10-15,Partner,150.0,Active,
M101571,CapitalOneConcierge,Plus,2024-12-21,Direct,60.0,Active,
M101572,CapitalOneConcierge,Plus,2025-11-17,Direct,60.0,Active,
M101573,CapitalOneConcierge,Standard,2026-01-26,Referral,25.0,Active,
M101574,VelocityBlack,Plus,2025-08-26,Partner,60.0,Active,
M101575,VelocityBlack,Plus,2026-01-27,Direct,60.0,Churned,2025-07-30
M101576,CapitalOneConcierge,Standard,2025-12-03,Partner,25.0,Active,
M101577,CapitalOneConcierge,Standard,2025-08-28,Direct,25.0,Active,
M101578,CapitalOneConcierge,Standard,2025-05-18,Partner,25.0,Active,
M101579,CapitalOneConcierge,Standard,2025-12-09,Partner,25.0,Active,
M101580,CapitalOneConcierge,Plus,2024-12-12,Referral,60.0,Active,
M101581,VelocityBlack,Premium,2025-07-03,Referral,150.0,Churned,2025-07-29
M101582,VelocityBlack,Premium,2025-11-17,Direct,150.0,Active,
M101583,VelocityBlack,Plus,2026-01-25,Partner,60.0,Active,
M101584,CapitalOneConcierge,Standard,2025-01-25,Direct,25.0,Churned,2026-02-08
M101585,CapitalOneConcierge,Plus,2024-10-23,Partner,60.0,Churned,2026-01-31
M101586,VelocityBlack,Plus,2025-03-02,Partner,60.0,Active,
M101587,CapitalOneConcierge,Standard,2025-12-13,Direct,25.0,Active,
M101588,VelocityBlack,Plus,2025-06-12,Direct,60.0,Churned,2026-01-28
M101589,VelocityBlack,Standard,2024-10-02,Direct,25.0,Churned,2025-08-21
M101590,VelocityBlack,Standard,2024-11-06,Direct,25.0,Active,
M101591,VelocityBlack,Plus,2025-03-05,Direct,60.0,Active,
M101592,CapitalOneConcierge,Standard,2025-03-07,Referral,25.0,Active,
M101593,VelocityBlack,Standard,2024-11-15,Direct,25.0,Churned,2025-10-30
M101594,CapitalOneConcierge,Plus,2025-05-27,Partner,60.0,Active,
M101595,CapitalOneConcierge,Premium,2025-05-19,Partner,150.0,Active,
M101596,VelocityBlack,Standard,2024-12-19,Partner,25.0,Active,
M101597,VelocityBlack,Standard,2025-01-06,Direct,25.0,Active,
M101598,CapitalOneConcierge,Plus,2025-08-27,Referral,60.0,Churned,2026-01-20
M101599,VelocityBlack,Plus,2026-01-30,Partner,60.0,Active,
M101600,CapitalOneConcierge,Standard,2026-02-23,Partner,25.0,Churned,2026-02-14
M101601,VelocityBlack,Premium,2025-07-02,Referral,150.0,Active,
M101602,CapitalOneConcierge,Standard,2024-09-23,Partner,25.0,Active,
M101603,CapitalOneConcierge,Standard,2025-12-31,Direct,25.0,Active,
M101604,VelocityBlack,Premium,2026-01-29,Referral,150.0,Active,
M101605,VelocityBlack,Premium,2025-01-31,Direct,150.0,Active,
M101606,CapitalOneConcierge,Standard,2025-04-07,Partner,25.0,Active,
M101607,VelocityBlack,Standard,2024-09-17,Direct,25.0,Active,
M101608,VelocityBlack,Plus,2025-11-09,Direct,60.0,Active,
M101609,VelocityBlack,Standard,2025-10-26,Direct,25.0,Active,
M101610,VelocityBlack,Plus,2024-09-14,Direct,60.0,Active,
M101611,CapitalOneConcierge,Standard,2025-09-17,Referral,25.0,Active,
M101612,CapitalOneConcierge,Premium,2025-04-13,Direct,150.0,Active,
M101613,VelocityBlack,Standard,2025-06-24,Partner,25.0,Active,
M101614,CapitalOneConcierge,Standard,2024-12-29,Direct,25.0,Churned,2025-08-24
M101615,VelocityBlack,Standard,2025-11-17,Referral,25.0,Active,
M101616,VelocityBlack,Plus,2025-04-09,Direct,60.0,Active,
M101617,CapitalOneConcierge,Standard,2025-11-30,Direct,25.0,Churned,2025-09-20
M101618,CapitalOneConcierge,Standard,2024-11-22,Direct,25.0,Active,
M101619,VelocityBlack,Premium,2025-07-17,Partner,150.0,Churned,2025-09-13
M101620,VelocityBlack,Premium,2025-02-17,Referral,150.0,Active,
M101621,CapitalOneConcierge,Plus,2026-02-06,Referral,60.0,Active,
M101622,CapitalOneConcierge,Standard,2025-06-30,Direct,25.0,Active,
M101623,VelocityBlack,Plus,2025-09-26,Direct,60.0,Active,
M101624,VelocityBlack,Standard,2024-10-19,Direct,25.0,Active,
M101625,CapitalOneConcierge,Standard,2025-09-03,Direct,25.0,Active,
M101626,VelocityBlack,Standard,2024-10-27,Partner,25.0,Active,
M101627,VelocityBlack,Premium,2025-03-17,Direct,150.0,Active,
M101628,VelocityBlack,Premium,2025-01-01,Partner,150.0,Active,
M101629,VelocityBlack,Premium,2024-09-04,Referral,150.0,Active,
M101630,CapitalOneConcierge,Plus,2025-07-16,Direct,60.0,Active,
M101631,CapitalOneConcierge,Premium,2025-01-11,Direct,150.0,Active,
M101632,CapitalOneConcierge,Standard,2025-06-06,Direct,25.0,Active,
M101633,CapitalOneConcierge,Standard,2025-10-20,Direct,25.0,Churned,2025-10-22
M101634,CapitalOneConcierge,Plus,2024-12-08,Direct,60.0,Churned,2025-09-22
M101635,VelocityBlack,Plus,2025-09-21,Partner,60.0,Active,
M101636,VelocityBlack,Standard,2025-02-10,Direct,25.0,Churned,2026-02-15
M101637,CapitalOneConcierge,Standard,2025-02-28,Partner,25.0,Churned,2026-02-11
M101638,VelocityBlack,Standard,2025-07-11,Referral,25.0,Active,
M101639,CapitalOneConcierge,Plus,2025-08-06,Referral,60.0,Active,
M101640,CapitalOneConcierge,Standard,2025-08-22,Partner,25.0,Active,
M101641,VelocityBlack,Standard,2024-12-17,Direct,25.0,Active,
M101642,CapitalOneConcierge,Standard,2025-07-12,Direct,25.0,Active,
M101643,VelocityBlack,Plus,2025-01-23,Direct,60.0,Active,
M101644,VelocityBlack,Premium,2025-01-30,Referral,150.0,Active,
M101645,CapitalOneConcierge,Plus,2026-01-27,Referral,60.0,Active,
M101646,VelocityBlack,Plus,2024-10-27,Direct,60.0,Active,
M101647,CapitalOneConcierge,Standard,2025-04-14,Direct,25.0,Active,
M101648,CapitalOneConcierge,Standard,2025-04-28,Direct,25.0,Active,
M101649,CapitalOneConcierge,Plus,2025-01-13,Direct,60.0,Churned,2025-07-04
M101650,VelocityBlack,Plus,2025-11-01,Referral,60.0,Active,
M101651,VelocityBlack,Plus,2025-05-24,Direct,60.0,Active,
M101652,VelocityBlack,Standard,2025-09-26,Direct,25.0,Active,
M101653,VelocityBlack,Standard,2025-03-30,Direct,25.0,Churned,2025-09-03
M101654,CapitalOneConcierge,Plus,2025-12-31,Direct,60.0,Active,
M101655,VelocityBlack,Premium,2025-10-01,Direct,150.0,Active,
M101656,VelocityBlack,Premium,2025-03-01,Referral,150.0,Active,
M101657,CapitalOneConcierge,Standard,2026-02-04,Direct,25.0,Active,
M101658,VelocityBlack,Standard,2025-12-14,Partner,25.0,Churned,2026-01-18
M101659,VelocityBlack,Premium,2025-07-19,Direct,150.0,Active,
M101660,VelocityBlack,Plus,2024-09-11,Direct,60.0,Active,
M101661,CapitalOneConcierge,Plus,2025-07-19,Direct,60.0,Churned,2025-10-19
M101662,CapitalOneConcierge,Standard,2025-09-11,Direct,25.0,Active,
M101663,VelocityBlack,Standard,2025-03-19,Direct,25.0,Active,
M101664,CapitalOneConcierge,Standard,2024-11-19,Direct,25.0,Active,
M101665,CapitalOneConcierge,Standard,2025-07-04,Partner,25.0,Active,
M101666,CapitalOneConcierge,Standard,2025-11-09,Partner,25.0,Active,
M101667,VelocityBlack,Standard,2025-02-22,Referral,25.0,Active,
M101668,VelocityBlack,Standard,2025-05-07,Direct,25.0,Active,
M101669,CapitalOneConcierge,Standard,2024-09-03,Partner,25.0,Churned,2025-12-18
M101670,VelocityBlack,Plus,2025-09-18,Partner,60.0,Active,
M101671,CapitalOneConcierge,Plus,2025-12-14,Direct,60.0,Active,
M101672,CapitalOneConcierge,Plus,2025-10-27,Direct,60.0,Active,
M101673,VelocityBlack,Plus,2025-04-22,Direct,60.0,Active,
M101674,CapitalOneConcierge,Standard,2024-09-27,Partner,25.0,Active,
M101675,CapitalOneConcierge,Plus,2025-05-26,Direct,60.0,Churned,2025-11-18
M101676,CapitalOneConcierge,Plus,2026-01-23,Direct,60.0,Churned,2026-02-09
M101677,VelocityBlack,Premium,2024-10-18,Referral,150.0,Active,
M101678,CapitalOneConcierge,Standard,2024-12-27,Direct,25.0,Active,
M101679,CapitalOneConcierge,Plus,2025-11-29,Referral,60.0,Active,
M101680,CapitalOneConcierge,Premium,2025-07-06,Partner,150.0,Active,
M101681,CapitalOneConcierge,Standard,2024-12-03,Partner,25.0,Active,
M101682,CapitalOneConcierge,Premium,2024-09-16,Partner,150.0,Active,
M101683,VelocityBlack,Plus,2025-04-12,Direct,60.0,Active,
M101684,VelocityBlack,Plus,2025-07-21,Partner,60.0,Active,
M101685,VelocityBlack,Plus,2025-11-30,Partner,60.0,Active,
M101686,CapitalOneConcierge,Plus,2025-12-24,Partner,60.0,Active,
M101687,CapitalOneConcierge,Plus,2025-05-08,Direct,60.0,Active,
M101688,CapitalOneConcierge,Standard,2025-04-19,Direct,25.0,Churned,2025-08-05
M101689,VelocityBlack,Plus,2026-01-18,Direct,60.0,Active,
M101690,CapitalOneConcierge,Standard,2025-10-27,Direct,25.0,Active,
M101691,CapitalOneConcierge,Standard,2024-12-25,Partner,25.0,Churned,2025-10-20
M101692,VelocityBlack,Premium,2025-09-05,Partner,150.0,Churned,2026-01-21
M101693,CapitalOneConcierge,Plus,2025-09-24,Partner,60.0,Churned,2025-10-24
M101694,CapitalOneConcierge,Plus,2025-01-07,Partner,60.0,Active,
M101695,CapitalOneConcierge,Plus,2026-02-13,Direct,60.0,Active,
M101696,VelocityBlack,Plus,2025-02-10,Direct,60.0,Churned,2025-08-21
M101697,CapitalOneConcierge,Standard,2025-06-26,Direct,25.0,Active,
M101698,CapitalOneConcierge,Standard,2025-05-27,Direct,25.0,Churned,2025-11-18
M101699,CapitalOneConcierge,Standard,2025-09-11,Direct,25.0,Active,
M101700,CapitalOneConcierge,Plus,2026-01-02,Direct,60.0,Churned,2026-02-06
M101701,CapitalOneConcierge,Plus,2025-04-03,Direct,60.0,Active,
M101702,VelocityBlack,Standard,2025-03-29,Partner,25.0,Active,
M101703,CapitalOneConcierge,Standard,2025-10-13,Direct,25.0,Active,
M101704,CapitalOneConcierge,Standard,2026-01-30,Direct,25.0,Active,
M101705,CapitalOneConcierge,Plus,2026-01-06,Direct,60.0,Active,
M101706,VelocityBlack,Plus,2025-10-14,Partner,60.0,Active,
M101707,VelocityBlack,Premium,2025-09-17,Partner,150.0,Churned,2026-01-05
M101708,CapitalOneConcierge,Standard,2025-10-23,Direct,25.0,Active,
M101709,VelocityBlack,Standard,2026-01-21,Direct,25.0,Active,
M101710,CapitalOneConcierge,Standard,2024-09-08,Referral,25.0,Active,
M101711,VelocityBlack,Plus,2025-07-17,Partner,60.0,Active,
M101712,CapitalOneConcierge,Standard,2024-09-21,Partner,25.0,Active,
M101713,CapitalOneConcierge,Plus,2025-07-11,Direct,60.0,Churned,2025-08-06
M101714,VelocityBlack,Premium,2025-04-04,Partner,150.0,Active,
M101715,CapitalOneConcierge,Standard,2025-02-14,Referral,25.0,Churned,2025-10-27
M101716,VelocityBlack,Plus,2025-12-28,Direct,60.0,Churned,2025-09-15
M101717,CapitalOneConcierge,Premium,2025-09-21,Partner,150.0,Churned,2025-07-17
M101718,CapitalOneConcierge,Standard,2025-07-06,Direct,25.0,Active,
M101719,CapitalOneConcierge,Standard,2025-12-23,Partner,25.0,Active,
M101720,VelocityBlack,Plus,2024-10-25,Direct,60.0,Active,
M101721,VelocityBlack,Premium,2025-08-18,Direct,150.0,Active,
M101722,CapitalOneConcierge,Plus,2024-11-26,Referral,60.0,Active,
M101723,CapitalOneConcierge,Standard,2025-01-06,Referral,25.0,Active,
M101724,CapitalOneConcierge,Standard,2024-12-11,Direct,25.0,Active,
M101725,VelocityBlack,Plus,2025-06-23,Referral,60.0,Churned,2025-12-28
M101726,VelocityBlack,Standard,2025-08-08,Direct,25.0,Active,
M101727,CapitalOneConcierge,Premium,2025-10-16,Direct,150.0,Active,
M101728,VelocityBlack,Premium,2025-04-28,Referral,150.0,Active,
M101729,VelocityBlack,Plus,2026-01-23,Direct,60.0,Active,
M101730,CapitalOneConcierge,Plus,2025-03-23,Direct,60.0,Active,
M101731,VelocityBlack,Standard,2024-11-26,Partner,25.0,Active,
M101732,CapitalOneConcierge,Standard,2024-09-22,Direct,25.0,Active,
M101733,VelocityBlack,Standard,2024-11-10,Direct,25.0,Active,
M101734,CapitalOneConcierge,Standard,2025-05-01,Direct,25.0,Active,
M101735,CapitalOneConcierge,Plus,2025-04-13,Partner,60.0,Churned,2025-11-09
M101736,CapitalOneConcierge,Plus,2025-12-08,Direct,60.0,Active,
M101737,VelocityBlack,Plus,2024-11-09,Direct,60.0,Active,
M101738,CapitalOneConcierge,Plus,2025-01-22,Partner,60.0,Active,
M101739,CapitalOneConcierge,Standard,2026-02-14,Direct,25.0,Active,
M101740,VelocityBlack,Premium,2024-09-18,Direct,150.0,Active,
M101741,VelocityBlack,Plus,2025-04-20,Partner,60.0,Active,
M101742,VelocityBlack,Premium,2024-12-19,Partner,150.0,Active,
M101743,CapitalOneConcierge,Plus,2025-06-18,Direct,60.0,Active,
M101744,CapitalOneConcierge,Standard,2026-02-10,Referral,25.0,Churned,2026-01-04
M101745,CapitalOneConcierge,Standard,2025-01-03,Partner,25.0,Active,
M101746,CapitalOneConcierge,Plus,2025-03-21,Direct,60.0,Active,
M101747,CapitalOneConcierge,Plus,2025-05-03,Partner,60.0,Active,
M101748,CapitalOneConcierge,Plus,2025-11-08,Partner,60.0,Active,
M101749,VelocityBlack,Premium,2026-02-16,Partner,150.0,Churned,2026-01-12
M101750,CapitalOneConcierge,Premium,2024-10-25,Partner,150.0,Active,
M101751,VelocityBlack,Plus,2025-05-24,Partner,60.0,Active,
M101752,CapitalOneConcierge,Plus,2025-10-14,Referral,60.0,Active,
M101753,CapitalOneConcierge,Plus,2024-09-07,Partner,60.0,Churned,2025-07-27
M101754,VelocityBlack,Standard,2025-11-12,Partner,25.0,Churned,2026-01-23
M101755,CapitalOneConcierge,Premium,2025-01-11,Partner,150.0,Churned,2025-10-29
M101756,VelocityBlack,Plus,2025-06-09,Referral,60.0,Active,
M101757,CapitalOneConcierge,Standard,2026-02-13,Referral,25.0,Active,
M101758,CapitalOneConcierge,Standard,2025-08-11,Direct,25.0,Active,
M101759,CapitalOneConcierge,Plus,2026-02-19,Direct,60.0,Active,
M101760,VelocityBlack,Plus,2025-07-25,Partner,60.0,Churned,2025-08-04
M101761,VelocityBlack,Plus,2024-12-25,Direct,60.0,Active,
M101762,VelocityBlack,Premium,2025-09-12,Partner,150.0,Churned,2025-08-20
M101763,VelocityBlack,Standard,2025-08-01,Partner,25.0,Active,
M101764,VelocityBlack,Premium,2025-02-17,Referral,150.0,Churned,2025-10-01
M101765,VelocityBlack,Premium,2024-10-14,Direct,150.0,Active,
M101766,CapitalOneConcierge,Standard,2025-08-19,Partner,25.0,Churned,2025-07-02
M101767,VelocityBlack,Plus,2025-07-11,Direct,60.0,Active,
M101768,VelocityBlack,Premium,2025-10-25,Direct,150.0,Active,
M101769,CapitalOneConcierge,Standard,2024-11-09,Direct,25.0,Active,
M101770,CapitalOneConcierge,Standard,2025-06-20,Direct,25.0,Churned,2025-10-21
M101771,CapitalOneConcierge,Premium,2025-11-19,Direct,150.0,Active,
M101772,CapitalOneConcierge,Standard,2025-12-28,Partner,25.0,Active,
M101773,CapitalOneConcierge,Plus,2026-01-23,Partner,60.0,Active,
M101774,CapitalOneConcierge,Plus,2024-12-26,Direct,60.0,Active,
M101775,CapitalOneConcierge,Plus,2024-12-05,Direct,60.0,Active,
M101776,CapitalOneConcierge,Standard,2025-07-11,Direct,25.0,Active,
M101777,VelocityBlack,Standard,2025-05-10,Referral,25.0,Active,
M101778,VelocityBlack,Plus,2025-01-07,Referral,60.0,Active,
M101779,CapitalOneConcierge,Plus,2024-10-28,Direct,60.0,Active,
M101780,VelocityBlack,Premium,2024-11-19,Direct,150.0,Active,
M101781,CapitalOneConcierge,Plus,2025-03-05,Direct,60.0,Churned,2025-07-15
M101782,VelocityBlack,Plus,2025-10-07,Partner,60.0,Active,
M101783,VelocityBlack,Plus,2024-10-08,Direct,60.0,Active,
M101784,VelocityBlack,Premium,2024-10-29,Direct,150.0,Active,
M101785,CapitalOneConcierge,Plus,2025-01-23,Direct,60.0,Active,
M101786,VelocityBlack,Plus,2025-12-18,Direct,60.0,Active,
M101787,CapitalOneConcierge,Standard,2026-02-19,Direct,25.0,Active,
M101788,CapitalOneConcierge,Standard,2025-04-28,Direct,25.0,Churned,2026-01-13
M101789,VelocityBlack,Standard,2024-09-27,Partner,25.0,Active,
M101790,CapitalOneConcierge,Plus,2024-09-09,Direct,60.0,Active,
M101791,VelocityBlack,Standard,2025-12-10,Direct,25.0,Active,
M101792,VelocityBlack,Premium,2025-05-01,Partner,150.0,Churned,2025-08-19
M101793,CapitalOneConcierge,Standard,2024-10-14,Direct,25.0,Active,
M101794,CapitalOneConcierge,Standard,2025-11-27,Partner,25.0,Active,
M101795,VelocityBlack,Premium,2025-06-15,Referral,150.0,Active,
M101796,CapitalOneConcierge,Standard,2025-03-10,Direct,25.0,Active,
M101797,VelocityBlack,Premium,2025-05-05,Referral,150.0,Active,
M101798,CapitalOneConcierge,Plus,2025-01-02,Partner,60.0,Active,
M101799,CapitalOneConcierge,Standard,2026-01-19,Partner,25.0,Active,
